order date,Product Name,Category,Units Sold,Price, Revenue ,Discount,Units Returned,Location,Platform,,,,,
4/20/2020,Magnesium,Mineral,149,24.37," ? 3,631.13 ",0.16,4,USA,Amazon,,,,,
4/20/2020,Ashwagandha,Herbal,154,13.78," ? 2,122.12 ",0.24,1,Canada,Amazon,,,,,
4/20/2020,Melatonin,Sleep Aid,130,41.18," ? 5,353.40 ",0.16,0,USA,Amazon,,,,,
4/20/2020,Biotin,Vitamin,141,45.33," ? 6,391.53 ",0.15,1,UK,Amazon,,,,,
4/20/2020,Green Tea Extract,Fat Burner,141,53.3," ? 7,515.30 ",0.24,0,UK,Amazon,,,,,
4/20/2020,Iron Supplement,Mineral,159,20.13," ? 3,200.67 ",0.15,2,USA,iHerb,,,,,
4/20/2020,Electrolyte Powder,Hydration,157,10.77," ? 1,690.89 ",0.15,1,UK,Amazon,,,,,
4/27/2020,Whey Protein,Protein,148,29.95," ? 4,432.60 ",0.21,0,USA,Amazon,,,,,
4/27/2020,Vitamin C,Vitamin,131,31.68," ? 4,150.08 ",0.02,2,USA,iHerb,,,,,
4/27/2020,Fish Oil,Omega,170,22.94," ? 3,899.80 ",0.11,2,Canada,iHerb,,,,,
4/27/2020,Multivitamin,Vitamin,154,22.1," ? 3,403.40 ",0.18,0,USA,Walmart,,,,,
4/27/2020,Pre-Workout,Performance,138,46.94," ? 6,477.72 ",0,0,UK,Walmart,,,,,
4/27/2020,BCAA,Amino Acid,139,22.38," ? 3,110.82 ",0.02,1,USA,Walmart,,,,,
4/27/2020,Creatine,Performance,159,43.64," ? 6,938.76 ",0.02,4,Canada,Amazon,,,,,
4/27/2020,Zinc,Mineral,164,51.15," ? 8,388.60 ",0.23,2,USA,iHerb,,,,,
4/27/2020,Collagen Peptides,Protein,138,47.14," ? 6,505.32 ",0.18,1,UK,iHerb,,,,,
4/27/2020,Magnesium,Mineral,127,56.04," ? 7,117.08 ",0.15,1,Canada,Walmart,,,,,
4/27/2020,Ashwagandha,Herbal,141,54.77," ? 7,722.57 ",0.17,2,UK,Walmart,,,,,
4/27/2020,Melatonin,Sleep Aid,148,22.42," ? 3,318.16 ",0.18,1,Canada,Walmart,,,,,
4/27/2020,Biotin,Vitamin,148,56.81," ? 8,407.88 ",0.02,3,UK,Walmart,,,,,
4/27/2020,Green Tea Extract,Fat Burner,142,11.1," ? 1,576.20 ",0.08,1,Canada,iHerb,,,,,
4/27/2020,Iron Supplement,Mineral,124,56.36," ? 6,988.64 ",0.03,2,Canada,Walmart,,,,,
4/27/2020,Electrolyte Powder,Hydration,147,23.01," ? 3,382.47 ",0.04,0,Canada,iHerb,,,,,
5/4/2020,Whey Protein,Protein,127,43.21," ? 5,487.67 ",0.22,2,Canada,iHerb,,,,,
5/4/2020,Vitamin C,Vitamin,157,24.46," ? 3,840.22 ",0.08,1,UK,iHerb,,,,,
5/4/2020,Fish Oil,Omega,150,27.84," ? 4,176.00 ",0.09,3,Canada,iHerb,,,,,
5/4/2020,Multivitamin,Vitamin,161,55.69," ? 8,966.09 ",0.24,1,UK,Walmart,,,,,
5/4/2020,Pre-Workout,Performance,145,57.06," ? 8,273.70 ",0.22,0,Canada,iHerb,,,,,
5/4/2020,BCAA,Amino Acid,146,35.16," ? 5,133.36 ",0.05,3,Canada,iHerb,,,,,
5/4/2020,Creatine,Performance,156,52.94," ? 8,258.64 ",0.19,1,Canada,Amazon,,,,,
5/4/2020,Zinc,Mineral,154,43.68," ? 6,726.72 ",0.04,2,Canada,iHerb,,,,,
5/4/2020,Collagen Peptides,Protein,140,18.26," ? 2,556.40 ",0,2,UK,iHerb,,,,,
5/4/2020,Magnesium,Mineral,159,18.07," ? 2,873.13 ",0.02,0,UK,iHerb,,,,,
5/4/2020,Ashwagandha,Herbal,140,15.27," ? 2,137.80 ",0.06,1,UK,Walmart,,,,,
5/4/2020,Melatonin,Sleep Aid,154,12.89," ? 1,985.06 ",0.1,1,Canada,iHerb,,,,,
5/4/2020,Biotin,Vitamin,154,30.79," ? 4,741.66 ",0.11,1,USA,Amazon,,,,,
5/4/2020,Green Tea Extract,Fat Burner,157,18.58," ? 2,917.06 ",0.13,1,USA,iHerb,,,,,
5/4/2020,Iron Supplement,Mineral,166,36.63," ? 6,080.58 ",0.03,2,USA,iHerb,,,,,
5/4/2020,Electrolyte Powder,Hydration,133,17.14," ? 2,279.62 ",0.17,0,USA,Amazon,,,,,
5/11/2020,Whey Protein,Protein,146,20.22," ? 2,952.12 ",0.13,1,Canada,iHerb,,,,,
5/11/2020,Vitamin C,Vitamin,127,38.03," ? 4,829.81 ",0.16,2,USA,Amazon,,,,,
5/11/2020,Fish Oil,Omega,141,46.17," ? 6,509.97 ",0.13,3,UK,iHerb,,,,,
5/11/2020,Multivitamin,Vitamin,163,34.25," ? 5,582.75 ",0.08,3,Canada,Amazon,,,,,
5/11/2020,Pre-Workout,Performance,148,52.75," ? 7,807.00 ",0.22,1,Canada,Amazon,,,,,
5/11/2020,BCAA,Amino Acid,128,50.18," ? 6,423.04 ",0.23,0,USA,Walmart,,,,,
5/11/2020,Creatine,Performance,127,29.47," ? 3,742.69 ",0.14,4,Canada,iHerb,,,,,
5/11/2020,Zinc,Mineral,127,13.71," ? 1,741.17 ",0.09,2,USA,Walmart,,,,,
5/11/2020,Collagen Peptides,Protein,152,21.01," ? 3,193.52 ",0.09,1,Canada,iHerb,,,,,
5/11/2020,Magnesium,Mineral,127,33.21," ? 4,217.67 ",0.18,2,USA,iHerb,,,,,
5/11/2020,Ashwagandha,Herbal,158,20.88," ? 3,299.04 ",0.17,1,Canada,Amazon,,,,,
5/11/2020,Melatonin,Sleep Aid,160,13.32," ? 2,131.20 ",0.19,2,Canada,iHerb,,,,,
5/11/2020,Biotin,Vitamin,161,50.15," ? 8,074.15 ",0.13,0,Canada,Walmart,,,,,
5/11/2020,Green Tea Extract,Fat Burner,156,47.11," ? 7,349.16 ",0.04,0,Canada,iHerb,,,,,
5/11/2020,Iron Supplement,Mineral,168,55.41," ? 9,308.88 ",0.19,2,USA,Walmart,,,,,
5/11/2020,Electrolyte Powder,Hydration,156,38.94," ? 6,074.64 ",0.16,0,UK,iHerb,,,,,
5/18/2020,Whey Protein,Protein,149,23.55," ? 3,508.95 ",0.05,1,USA,iHerb,,,,,
5/18/2020,Vitamin C,Vitamin,140,31.24," ? 4,373.60 ",0.23,1,USA,iHerb,,,,,
5/18/2020,Fish Oil,Omega,138,44.81," ? 6,183.78 ",0.1,2,Canada,Amazon,,,,,
5/18/2020,Multivitamin,Vitamin,156,23.6," ? 3,681.60 ",0.17,1,Canada,iHerb,,,,,
5/18/2020,Pre-Workout,Performance,175,26.23," ? 4,590.25 ",0.07,1,Canada,iHerb,,,,,
5/18/2020,BCAA,Amino Acid,157,39.77," ? 6,243.89 ",0.07,2,UK,Amazon,,,,,
5/18/2020,Creatine,Performance,162,48.04," ? 7,782.48 ",0.05,0,Canada,Walmart,,,,,
5/18/2020,Zinc,Mineral,157,31.62," ? 4,964.34 ",0.01,1,Canada,Amazon,,,,,
5/18/2020,Collagen Peptides,Protein,140,11.95," ? 1,673.00 ",0.17,1,UK,iHerb,,,,,
5/18/2020,Magnesium,Mineral,168,26.26," ? 4,411.68 ",0.23,6,Canada,iHerb,,,,,
5/18/2020,Ashwagandha,Herbal,163,22.45," ? 3,659.35 ",0.14,0,Canada,Walmart,,,,,
5/18/2020,Melatonin,Sleep Aid,144,50.33," ? 7,247.52 ",0.21,6,USA,Amazon,,,,,
5/18/2020,Biotin,Vitamin,140,30.56," ? 4,278.40 ",0.03,0,UK,iHerb,,,,,
5/18/2020,Green Tea Extract,Fat Burner,145,38.31," ? 5,554.95 ",0.08,2,UK,Walmart,,,,,
5/18/2020,Iron Supplement,Mineral,140,48.22," ? 6,750.80 ",0.16,2,Canada,Amazon,,,,,
5/18/2020,Electrolyte Powder,Hydration,154,41.23," ? 6,349.42 ",0.22,2,USA,iHerb,,,,,
5/25/2020,Whey Protein,Protein,160,45.37," ? 7,259.20 ",0.1,1,UK,Amazon,,,,,
5/25/2020,Vitamin C,Vitamin,153,56.46," ? 8,638.38 ",0.09,1,UK,iHerb,,,,,
5/25/2020,Fish Oil,Omega,162,39.66," ? 6,424.92 ",0.01,1,Canada,Amazon,,,,,
5/25/2020,Multivitamin,Vitamin,156,28.66," ? 4,470.96 ",0.24,0,UK,Amazon,,,,,
5/25/2020,Pre-Workout,Performance,150,44.86," ? 6,729.00 ",0.16,1,Canada,Amazon,,,,,
5/25/2020,BCAA,Amino Acid,136,39.97," ? 5,435.92 ",0.04,2,Canada,Walmart,,,,,
5/25/2020,Creatine,Performance,148,51.87," ? 7,676.76 ",0.04,0,UK,iHerb,,,,,
5/25/2020,Zinc,Mineral,161,44.98," ? 7,241.78 ",0.21,3,UK,Amazon,,,,,
5/25/2020,Collagen Peptides,Protein,150,17.68," ? 2,652.00 ",0.14,1,UK,Amazon,,,,,
5/25/2020,Magnesium,Mineral,171,39.64," ? 6,778.44 ",0.09,0,Canada,Walmart,,,,,
5/25/2020,Ashwagandha,Herbal,129,54.05," ? 6,972.45 ",0.22,2,USA,iHerb,,,,,
5/25/2020,Melatonin,Sleep Aid,139,54.3," ? 7,547.70 ",0.05,2,USA,Amazon,,,,,
5/25/2020,Biotin,Vitamin,142,59.86," ? 8,500.12 ",0.01,3,UK,iHerb,,,,,
5/25/2020,Green Tea Extract,Fat Burner,149,13.12," ? 1,954.88 ",0.08,0,UK,Walmart,,,,,
5/25/2020,Iron Supplement,Mineral,130,13.55," ? 1,761.50 ",0.05,0,Canada,Amazon,,,,,
5/25/2020,Electrolyte Powder,Hydration,149,15.05," ? 2,242.45 ",0.04,0,UK,Amazon,,,,,
6/1/2020,Whey Protein,Protein,142,26.31," ? 3,736.02 ",0.07,0,USA,iHerb,,,,,
6/1/2020,Vitamin C,Vitamin,134,27.77," ? 3,721.18 ",0.17,0,UK,Walmart,,,,,
6/1/2020,Fish Oil,Omega,139,17.35," ? 2,411.65 ",0.09,3,USA,iHerb,,,,,
6/1/2020,Multivitamin,Vitamin,136,34.23," ? 4,655.28 ",0.08,1,Canada,Amazon,,,,,
6/1/2020,Pre-Workout,Performance,162,39.03," ? 6,322.86 ",0.13,0,USA,Amazon,,,,,
6/1/2020,BCAA,Amino Acid,154,34.39," ? 5,296.06 ",0.02,1,Canada,Walmart,,,,,
6/1/2020,Creatine,Performance,143,12.85," ? 1,837.55 ",0.1,1,Canada,iHerb,,,,,
6/1/2020,Zinc,Mineral,158,43.36," ? 6,850.88 ",0.19,3,Canada,Walmart,,,,,
6/1/2020,Collagen Peptides,Protein,143,52.01," ? 7,437.43 ",0.25,3,UK,iHerb,,,,,
6/1/2020,Magnesium,Mineral,145,34.47," ? 4,998.15 ",0.19,1,Canada,iHerb,,,,,
6/1/2020,Ashwagandha,Herbal,149,28.07," ? 4,182.43 ",0.21,1,Canada,Amazon,,,,,
6/1/2020,Melatonin,Sleep Aid,144,48.12," ? 6,929.28 ",0.03,0,Canada,iHerb,,,,,
6/1/2020,Biotin,Vitamin,178,38.39," ? 6,833.42 ",0.14,2,UK,Walmart,,,,,
6/1/2020,Green Tea Extract,Fat Burner,155,37.63," ? 5,832.65 ",0.09,2,Canada,iHerb,,,,,
6/1/2020,Iron Supplement,Mineral,135,19.26," ? 2,600.10 ",0.07,0,Canada,Walmart,,,,,
6/1/2020,Electrolyte Powder,Hydration,137,24.29," ? 3,327.73 ",0.23,4,USA,Amazon,,,,,
6/8/2020,Whey Protein,Protein,152,28.73," ? 4,366.96 ",0.2,1,UK,Amazon,,,,,
6/8/2020,Vitamin C,Vitamin,130,52.26," ? 6,793.80 ",0.2,0,USA,Walmart,,,,,
6/8/2020,Fish Oil,Omega,156,20.91," ? 3,261.96 ",0.22,1,USA,Amazon,,,,,
6/8/2020,Multivitamin,Vitamin,141,53.53," ? 7,547.73 ",0.2,2,Canada,Walmart,,,,,
6/8/2020,Pre-Workout,Performance,159,32.92," ? 5,234.28 ",0.09,0,Canada,iHerb,,,,,
6/8/2020,BCAA,Amino Acid,149,12," ? 1,788.00 ",0.07,0,UK,iHerb,,,,,
6/8/2020,Creatine,Performance,140,33.4," ? 4,676.00 ",0.12,2,USA,Walmart,,,,,
6/8/2020,Zinc,Mineral,136,31.5," ? 4,284.00 ",0.15,7,USA,Walmart,,,,,
6/8/2020,Collagen Peptides,Protein,160,51.38," ? 8,220.80 ",0.04,0,USA,Walmart,,,,,
6/8/2020,Magnesium,Mineral,138,35.53," ? 4,903.14 ",0.15,3,Canada,iHerb,,,,,
6/8/2020,Ashwagandha,Herbal,150,12.51," ? 1,876.50 ",0.01,1,Canada,Amazon,,,,,
6/8/2020,Melatonin,Sleep Aid,148,18.03," ? 2,668.44 ",0.01,1,UK,Amazon,,,,,
6/8/2020,Biotin,Vitamin,140,46.23," ? 6,472.20 ",0.03,2,UK,Walmart,,,,,
6/8/2020,Green Tea Extract,Fat Burner,142,28.99," ? 4,116.58 ",0.2,1,USA,Amazon,,,,,
6/8/2020,Iron Supplement,Mineral,159,48.64," ? 7,733.76 ",0.06,2,Canada,Amazon,,,,,
6/8/2020,Electrolyte Powder,Hydration,152,29.37," ? 4,464.24 ",0.02,0,USA,iHerb,,,,,
6/15/2020,Whey Protein,Protein,163,48.76," ? 7,947.88 ",0.06,1,UK,iHerb,,,,,
6/15/2020,Vitamin C,Vitamin,156,23.27," ? 3,630.12 ",0.15,2,USA,iHerb,,,,,
6/15/2020,Fish Oil,Omega,143,57.36," ? 8,202.48 ",0.22,2,Canada,Amazon,,,,,
6/15/2020,Multivitamin,Vitamin,142,58.17," ? 8,260.14 ",0,2,UK,Walmart,,,,,
6/15/2020,Pre-Workout,Performance,158,59.51," ? 9,402.58 ",0.08,1,UK,Walmart,,,,,
6/15/2020,BCAA,Amino Acid,129,23.05," ? 2,973.45 ",0.09,2,Canada,Walmart,,,,,
6/15/2020,Creatine,Performance,174,28.63," ? 4,981.62 ",0.23,0,Canada,Walmart,,,,,
6/15/2020,Zinc,Mineral,130,39.76," ? 5,168.80 ",0.04,4,Canada,Walmart,,,,,
6/15/2020,Collagen Peptides,Protein,148,22.33," ? 3,304.84 ",0.12,2,USA,Amazon,,,,,
6/15/2020,Magnesium,Mineral,159,38.89," ? 6,183.51 ",0.23,3,UK,iHerb,,,,,
6/15/2020,Ashwagandha,Herbal,160,10.34," ? 1,654.40 ",0.05,2,USA,iHerb,,,,,
6/15/2020,Melatonin,Sleep Aid,147,54.23," ? 7,971.81 ",0.22,3,USA,Walmart,,,,,
6/15/2020,Biotin,Vitamin,143,23.58," ? 3,371.94 ",0.05,0,USA,iHerb,,,,,
6/15/2020,Green Tea Extract,Fat Burner,144,51.55," ? 7,423.20 ",0.03,2,Canada,iHerb,,,,,
6/15/2020,Iron Supplement,Mineral,151,34.64," ? 5,230.64 ",0.07,2,UK,Walmart,,,,,
6/15/2020,Electrolyte Powder,Hydration,148,15.83," ? 2,342.84 ",0.14,3,USA,Walmart,,,,,
6/22/2020,Whey Protein,Protein,144,42.93," ? 6,181.92 ",0.23,2,Canada,iHerb,,,,,
6/22/2020,Vitamin C,Vitamin,152,54.92," ? 8,347.84 ",0.1,1,UK,Amazon,,,,,
6/22/2020,Fish Oil,Omega,162,38.84," ? 6,292.08 ",0.12,0,UK,iHerb,,,,,
6/22/2020,Multivitamin,Vitamin,127,46.94," ? 5,961.38 ",0.01,2,USA,iHerb,,,,,
6/22/2020,Pre-Workout,Performance,151,18.63," ? 2,813.13 ",0.14,1,USA,Walmart,,,,,
6/22/2020,BCAA,Amino Acid,174,59.18," ? 10,297.32 ",0.06,5,UK,iHerb,,,,,
6/22/2020,Creatine,Performance,148,12.52," ? 1,852.96 ",0.01,2,UK,Amazon,,,,,
6/22/2020,Zinc,Mineral,148,40.7," ? 6,023.60 ",0.06,2,UK,Amazon,,,,,
6/22/2020,Collagen Peptides,Protein,145,51.03," ? 7,399.35 ",0.12,1,Canada,Walmart,,,,,
6/22/2020,Magnesium,Mineral,145,26.41," ? 3,829.45 ",0.05,0,UK,iHerb,,,,,
6/22/2020,Ashwagandha,Herbal,149,52.05," ? 7,755.45 ",0.06,1,Canada,iHerb,,,,,
6/22/2020,Melatonin,Sleep Aid,162,29.23," ? 4,735.26 ",0.11,1,UK,Walmart,,,,,
6/22/2020,Biotin,Vitamin,173,56.69," ? 9,807.37 ",0.17,2,UK,iHerb,,,,,
6/22/2020,Green Tea Extract,Fat Burner,147,42.82," ? 6,294.54 ",0.24,1,USA,iHerb,,,,,
6/22/2020,Iron Supplement,Mineral,158,30.88," ? 4,879.04 ",0.03,2,UK,iHerb,,,,,
6/22/2020,Electrolyte Powder,Hydration,174,13.84," ? 2,408.16 ",0.09,2,UK,iHerb,,,,,
6/29/2020,Whey Protein,Protein,146,50.73," ? 7,406.58 ",0.15,1,Canada,Walmart,,,,,
6/29/2020,Vitamin C,Vitamin,141,27.74," ? 3,911.34 ",0.1,2,Canada,Amazon,,,,,
6/29/2020,Fish Oil,Omega,156,29.76," ? 4,642.56 ",0.05,0,USA,Amazon,,,,,
6/29/2020,Multivitamin,Vitamin,163,30.96," ? 5,046.48 ",0.04,3,USA,Amazon,,,,,
6/29/2020,Pre-Workout,Performance,152,35.12," ? 5,338.24 ",0.18,4,USA,iHerb,,,,,
6/29/2020,BCAA,Amino Acid,139,56.72," ? 7,884.08 ",0.23,2,UK,Walmart,,,,,
6/29/2020,Creatine,Performance,155,47.62," ? 7,381.10 ",0.13,2,Canada,iHerb,,,,,
6/29/2020,Zinc,Mineral,147,51.22," ? 7,529.34 ",0.04,3,UK,Walmart,,,,,
6/29/2020,Collagen Peptides,Protein,151,31.57," ? 4,767.07 ",0.09,3,Canada,iHerb,,,,,
6/29/2020,Magnesium,Mineral,141,34.2," ? 4,822.20 ",0.13,1,Canada,Amazon,,,,,
6/29/2020,Ashwagandha,Herbal,153,11.96," ? 1,829.88 ",0.07,0,UK,Amazon,,,,,
6/29/2020,Melatonin,Sleep Aid,146,27.29," ? 3,984.34 ",0.17,2,UK,Amazon,,,,,
6/29/2020,Biotin,Vitamin,176,49.16," ? 8,652.16 ",0.07,5,Canada,iHerb,,,,,
6/29/2020,Green Tea Extract,Fat Burner,156,16.02," ? 2,499.12 ",0.23,0,Canada,Walmart,,,,,
6/29/2020,Iron Supplement,Mineral,154,25.36," ? 3,905.44 ",0.14,1,Canada,iHerb,,,,,
6/29/2020,Electrolyte Powder,Hydration,136,30.91," ? 4,203.76 ",0.19,3,Canada,Amazon,,,,,
7/6/2020,Whey Protein,Protein,129,15.01," ? 1,936.29 ",0,2,UK,iHerb,,,,,
7/6/2020,Vitamin C,Vitamin,154,21.69," ? 3,340.26 ",0.01,3,Canada,Walmart,,,,,
7/6/2020,Fish Oil,Omega,140,56.32," ? 7,884.80 ",0.1,0,USA,Amazon,,,,,
7/6/2020,Multivitamin,Vitamin,146,39.16," ? 5,717.36 ",0,2,Canada,Walmart,,,,,
7/6/2020,Pre-Workout,Performance,143,39.42," ? 5,637.06 ",0.1,4,UK,Walmart,,,,,
7/6/2020,BCAA,Amino Acid,151,45.47," ? 6,865.97 ",0.07,3,Canada,iHerb,,,,,
7/6/2020,Creatine,Performance,145,12.53," ? 1,816.85 ",0.11,3,USA,Amazon,,,,,
7/6/2020,Zinc,Mineral,162,21.3," ? 3,450.60 ",0.2,4,UK,Walmart,,,,,
7/6/2020,Collagen Peptides,Protein,131,26.87," ? 3,519.97 ",0.22,0,USA,Walmart,,,,,
7/6/2020,Magnesium,Mineral,139,12.56," ? 1,745.84 ",0.12,1,UK,iHerb,,,,,
7/6/2020,Ashwagandha,Herbal,144,36.5," ? 5,256.00 ",0.04,1,USA,iHerb,,,,,
7/6/2020,Melatonin,Sleep Aid,162,17.69," ? 2,865.78 ",0.04,1,Canada,Walmart,,,,,
7/6/2020,Biotin,Vitamin,145,43.98," ? 6,377.10 ",0.01,0,USA,Amazon,,,,,
7/6/2020,Green Tea Extract,Fat Burner,146,19.67," ? 2,871.82 ",0.16,1,Canada,iHerb,,,,,
7/6/2020,Iron Supplement,Mineral,167,24.86," ? 4,151.62 ",0.06,1,UK,Walmart,,,,,
7/6/2020,Electrolyte Powder,Hydration,140,51.3," ? 7,182.00 ",0.17,2,USA,Amazon,,,,,
7/13/2020,Whey Protein,Protein,146,46.9," ? 6,847.40 ",0.09,2,Canada,iHerb,,,,,
7/13/2020,Vitamin C,Vitamin,141,59.63," ? 8,407.83 ",0.04,5,Canada,iHerb,,,,,
7/13/2020,Fish Oil,Omega,156,53.31," ? 8,316.36 ",0.07,1,Canada,iHerb,,,,,
7/13/2020,Multivitamin,Vitamin,154,31.37," ? 4,830.98 ",0.08,2,USA,Walmart,,,,,
7/13/2020,Pre-Workout,Performance,165,56.72," ? 9,358.80 ",0.17,3,UK,Amazon,,,,,
7/13/2020,BCAA,Amino Acid,152,10.81," ? 1,643.12 ",0.2,0,USA,iHerb,,,,,
7/13/2020,Creatine,Performance,142,48.27," ? 6,854.34 ",0.06,3,UK,Amazon,,,,,
7/13/2020,Zinc,Mineral,132,58.96," ? 7,782.72 ",0.17,2,Canada,iHerb,,,,,
7/13/2020,Collagen Peptides,Protein,144,39.71," ? 5,718.24 ",0.15,2,UK,Walmart,,,,,
7/13/2020,Magnesium,Mineral,153,23.8," ? 3,641.40 ",0.19,1,Canada,iHerb,,,,,
7/13/2020,Ashwagandha,Herbal,157,41.27," ? 6,479.39 ",0.19,1,Canada,iHerb,,,,,
7/13/2020,Melatonin,Sleep Aid,125,40.3," ? 5,037.50 ",0.21,0,Canada,Amazon,,,,,
7/13/2020,Biotin,Vitamin,159,33.93," ? 5,394.87 ",0.23,1,Canada,iHerb,,,,,
7/13/2020,Green Tea Extract,Fat Burner,149,14.08," ? 2,097.92 ",0.06,0,Canada,Walmart,,,,,
7/13/2020,Iron Supplement,Mineral,155,37.41," ? 5,798.55 ",0.04,1,USA,Amazon,,,,,
7/13/2020,Electrolyte Powder,Hydration,153,35.01," ? 5,356.53 ",0.02,0,Canada,Walmart,,,,,
7/20/2020,Whey Protein,Protein,154,55.86," ? 8,602.44 ",0.1,0,UK,Walmart,,,,,
7/20/2020,Vitamin C,Vitamin,158,36.27," ? 5,730.66 ",0.17,3,UK,Amazon,,,,,
7/20/2020,Fish Oil,Omega,161,43.98," ? 7,080.78 ",0.24,1,Canada,Amazon,,,,,
7/20/2020,Multivitamin,Vitamin,139,41.69," ? 5,794.91 ",0.15,0,USA,Amazon,,,,,
7/20/2020,Pre-Workout,Performance,158,43.25," ? 6,833.50 ",0.14,1,Canada,Amazon,,,,,
7/20/2020,BCAA,Amino Acid,134,51.58," ? 6,911.72 ",0.23,2,Canada,Amazon,,,,,
7/20/2020,Creatine,Performance,132,46.45," ? 6,131.40 ",0.19,0,UK,Amazon,,,,,
7/20/2020,Zinc,Mineral,145,10.64," ? 1,542.80 ",0.14,3,Canada,iHerb,,,,,
7/20/2020,Collagen Peptides,Protein,180,35.72," ? 6,429.60 ",0.02,2,Canada,Walmart,,,,,
7/20/2020,Magnesium,Mineral,146,29.44," ? 4,298.24 ",0.06,0,USA,Amazon,,,,,
7/20/2020,Ashwagandha,Herbal,143,18.84," ? 2,694.12 ",0.25,1,USA,Amazon,,,,,
7/20/2020,Melatonin,Sleep Aid,151,59.78," ? 9,026.78 ",0.15,3,UK,iHerb,,,,,
7/20/2020,Biotin,Vitamin,144,30.14," ? 4,340.16 ",0.17,2,UK,Walmart,,,,,
7/20/2020,Green Tea Extract,Fat Burner,143,41.62," ? 5,951.66 ",0.03,1,USA,iHerb,,,,,
7/20/2020,Iron Supplement,Mineral,157,47.67," ? 7,484.19 ",0.22,1,USA,Amazon,,,,,
7/20/2020,Electrolyte Powder,Hydration,159,19.33," ? 3,073.47 ",0.01,1,USA,iHerb,,,,,
7/27/2020,Whey Protein,Protein,148,52.5," ? 7,770.00 ",0.05,0,UK,iHerb,,,,,
7/27/2020,Vitamin C,Vitamin,183,33.92," ? 6,207.36 ",0.15,2,USA,Walmart,,,,,
7/27/2020,Fish Oil,Omega,130,15.27," ? 1,985.10 ",0.15,1,Canada,iHerb,,,,,
7/27/2020,Multivitamin,Vitamin,140,51," ? 7,140.00 ",0.01,1,USA,Amazon,,,,,
7/27/2020,Pre-Workout,Performance,157,25.39," ? 3,986.23 ",0.15,3,Canada,Amazon,,,,,
7/27/2020,BCAA,Amino Acid,162,46.51," ? 7,534.62 ",0.09,2,UK,iHerb,,,,,
7/27/2020,Creatine,Performance,149,45.09," ? 6,718.41 ",0.14,1,USA,Walmart,,,,,
7/27/2020,Zinc,Mineral,170,25.79," ? 4,384.30 ",0.01,3,USA,Walmart,,,,,
7/27/2020,Collagen Peptides,Protein,157,43.78," ? 6,873.46 ",0.1,2,Canada,Amazon,,,,,
7/27/2020,Magnesium,Mineral,148,56.74," ? 8,397.52 ",0.06,0,UK,iHerb,,,,,
7/27/2020,Ashwagandha,Herbal,153,28.89," ? 4,420.17 ",0.02,1,USA,Amazon,,,,,
7/27/2020,Melatonin,Sleep Aid,150,42.91," ? 6,436.50 ",0.25,1,Canada,iHerb,,,,,
7/27/2020,Biotin,Vitamin,145,15.76," ? 2,285.20 ",0.22,1,USA,Amazon,,,,,
7/27/2020,Green Tea Extract,Fat Burner,146,32.1," ? 4,686.60 ",0.16,0,USA,Walmart,,,,,
7/27/2020,Iron Supplement,Mineral,155,17.57," ? 2,723.35 ",0.12,2,USA,Amazon,,,,,
7/27/2020,Electrolyte Powder,Hydration,153,26.9," ? 4,115.70 ",0.03,1,UK,iHerb,,,,,
8/3/2020,Whey Protein,Protein,136,20.44," ? 2,779.84 ",0.01,1,UK,Walmart,,,,,
8/3/2020,Vitamin C,Vitamin,153,38.85," ? 5,944.05 ",0.09,3,Canada,Walmart,,,,,
8/3/2020,Fish Oil,Omega,151,38.29," ? 5,781.79 ",0.23,1,USA,iHerb,,,,,
8/3/2020,Multivitamin,Vitamin,142,17.57," ? 2,494.94 ",0.11,2,USA,Walmart,,,,,
8/3/2020,Pre-Workout,Performance,160,51.42," ? 8,227.20 ",0.02,1,Canada,iHerb,,,,,
8/3/2020,BCAA,Amino Acid,155,49.17," ? 7,621.35 ",0.07,4,Canada,Amazon,,,,,
8/3/2020,Creatine,Performance,134,58.55," ? 7,845.70 ",0.04,2,UK,Amazon,,,,,
8/3/2020,Zinc,Mineral,119,35.81," ? 4,261.39 ",0.15,3,USA,Amazon,,,,,
8/3/2020,Collagen Peptides,Protein,156,50.48," ? 7,874.88 ",0.24,0,Canada,Walmart,,,,,
8/3/2020,Magnesium,Mineral,162,16.61," ? 2,690.82 ",0.11,2,Canada,Amazon,,,,,
8/3/2020,Ashwagandha,Herbal,146,39.97," ? 5,835.62 ",0.23,1,USA,Amazon,,,,,
8/3/2020,Melatonin,Sleep Aid,139,12.42," ? 1,726.38 ",0.21,2,Canada,Amazon,,,,,
8/3/2020,Biotin,Vitamin,153,49.99," ? 7,648.47 ",0.14,3,USA,Walmart,,,,,
8/3/2020,Green Tea Extract,Fat Burner,155,39.93," ? 6,189.15 ",0.1,4,UK,Walmart,,,,,
8/3/2020,Iron Supplement,Mineral,151,21.02," ? 3,174.02 ",0.16,2,Canada,Amazon,,,,,
8/3/2020,Electrolyte Powder,Hydration,137,40.22," ? 5,510.14 ",0.19,1,Canada,Walmart,,,,,
8/10/2020,Whey Protein,Protein,139,14.01," ? 1,947.39 ",0.11,0,Canada,iHerb,,,,,
8/10/2020,Vitamin C,Vitamin,137,29.34," ? 4,019.58 ",0.01,1,Canada,Walmart,,,,,
8/10/2020,Fish Oil,Omega,150,29.14," ? 4,371.00 ",0.21,0,UK,Amazon,,,,,
